,chembl_id,smiles,rdkitmol,MACCS_fps,MACCS_ts,Morgan_fps,Morgan_ts,ShapeSimilarity,molecular_weight,n_hba,n_hbd,logp,TPSA,ro5_fulfilled
347,CHEMBL1934334, COC1=CC(=CC=C1NC1=NN2C(=CC=C2C2=CC=CC=C2OC)C=N1)C1CCN(CC(N)=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x12c91c350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94ba00>,0.5578947368421052,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7b060>,0.13861386138613863,0.5215718688519808,486.23793882,8,2,3.8218000000000014,107.01000000000002,True
348,CHEMBL2158513, COC1=CC(=CC=C1NC1=NN2C(=CC=C2C2=CC=CC=C2C#N)C=N1)C1CCN(CC(N)=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x12c91c3c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94ba70>,0.5208333333333334,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7b140>,0.12962962962962962,0.4644542641293656,481.2226231040001,8,2,3.6848800000000015,121.57,True
349,CHEMBL3218886, COC1=CC(=CC=C1)N1C=C2N=C(N(CC3CCCN(C3)C(C)C)C(=O)C2=N1)C1=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x12c91c430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94bae0>,0.4845360824742268,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7b220>,0.11320754716981132,0.5246614563004683,471.26342529600004,7,0,4.686620000000004,65.18,True
350,CHEMBL3109638, COC1=C(OCCCN2CC[C@H](F)C2)C=C2N=C(N)C3(CCC3)C2=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91c4a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94bb50>,0.47368421052631576,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7b300>,0.19540229885057472,0.6571936238607885,347.20090529199996,5,1,2.9319000000000015,60.08,True
351,CHEMBL226577, COC1=C(C[C@H](N)COC2=CN=CC(=C2)C2=CC3=C(C)NN=C3C=C2)C=C(F)C=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91c510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94bbc0>,0.41304347826086957,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7b3e0>,0.08,0.5851962672386513,406.1805041960001,5,2,4.029820000000003,86.05,True
352,CHEMBL2387253, COC1=C(C=CC=C1)N1CCN(CCCCOC2=CC=C3C(C)=CC(=O)OC3=C2)CC1,<rdkit.Chem.rdchem.Mol object at 0x12c91c580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94bc30>,0.4725274725274725,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7b4c0>,0.15217391304347827,0.4022992087793681,422.22055743999994,6,0,4.091220000000003,55.150000000000006,True
353,CHEMBL211696, CNC[C@H](CC1=CC=CC=C1)N(C)C[C@@H](CC1=CC=C(O)C=C1)N(C)C[C@@H](N)CC1=CC=C(O)C=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91c5f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94bca0>,0.39080459770114945,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7b5a0>,0.06976744186046512,0.5373784561108085,490.330776584,6,4,3.273200000000001,84.99000000000001,True
354,CHEMBL386152, CNC[C@H](CC1=CC=C(O)C=C1)N(C[C@@H](N)CC1=CC=C(O)C=C1)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91c660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94bd10>,0.38372093023255816,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7b680>,0.06976744186046512,0.5324883630272812,419.257277296,5,4,3.3005000000000013,81.75,True
357,CHEMBL2407983, CNC(=O)C1=CC(C)=C(C=C1)N1CCN(CC2=CC3=C(OC(C)C(=O)N3)C(C)=C2)CC1,<rdkit.Chem.rdchem.Mol object at 0x12c91c7b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94be60>,0.4838709677419355,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7b920>,0.11224489795918367,0.49966484603068934,422.23179081999996,5,2,2.7046400000000013,73.91,True
359,CHEMBL2018297, CN1CCC2=C(C1)C1=C(C)C=C(C)C=C1N2CC1=CC=C(C=C1)C(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x12c91c890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94bf40>,0.4731182795698925,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7bae0>,0.14606741573033707,0.5194867649872896,363.19467704,4,2,3.4133400000000016,57.5,True
361,CHEMBL1916889, CN(C)C\C=C\C(=O)N(C)C1=CC=C2N=C(NC3=C(C)C=C(O)C=C3)C3=CN=CN3C2=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91c970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c0b0>,0.3854166666666667,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7bca0>,0.07692307692307693,0.426424282939164,430.21172407200004,7,2,3.720720000000002,86.0,True
362,CHEMBL1921893, CC[C@H]1CN([C@H](CC)CN1C1CCN(CC1)C(=O)C1=CC=C(Cl)C=C1)C1=C(C)N=C(C=N1)C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x12c91c9e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c120>,0.41237113402061853,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7bd80>,0.12244897959183673,0.4703428569804084,498.25100204000006,6,1,3.521320000000002,95.66,True
363,CHEMBL1921892, CC[C@H]1CN([C@H](C)CN1C1CCN(CC1)C(=O)C1=CC=C(Cl)C=C1)C1=C(C)N=C(C=N1)C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x12c91ca50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c190>,0.422680412371134,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7be60>,0.1188118811881188,0.5395514261036195,484.23535197600006,6,1,3.131220000000001,95.66,True
364,CHEMBL1921888, CC[C@H]1CN(CCN1C1CCN(CC1)C(=O)C1=CC=C(Cl)C=C1)C1=C(C)N=C(C=N1)C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x12c91cac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c200>,0.4166666666666667,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7bf40>,0.12121212121212122,0.5488081245136655,470.21970191200006,6,1,2.7427200000000003,95.66,True
365,CHEMBL1921889, CC[C@H]1CN(CCN1C1CCN(CC1)C(=O)C1=CC=C(Cl)C=C1)C1=C(C)N=C(C=N1)C(=O)NC,<rdkit.Chem.rdchem.Mol object at 0x12c91cb30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c270>,0.41237113402061853,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7c0b0>,0.13,0.4818934869815681,484.23535197600006,6,1,3.003420000000001,81.67,True
368,CHEMBL2407984, CCNC(=O)C1=CC(C)=C(C=C1)N1CCN(CC2=CC3=C(OC(C)C(=O)N3)C(C)=C2)CC1,<rdkit.Chem.rdchem.Mol object at 0x12c91cc80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c3c0>,0.4946236559139785,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7c350>,0.14432989690721648,0.5351195259308468,436.24744088399996,5,2,3.0947400000000016,73.91,True
370,CHEMBL3116458, CCN(CC1CCN(CC2=CC=C(Cl)C=C2)CC1)C(=O)C1=CC=C(OC)C=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91cd60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c4a0>,0.38461538461538464,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7c510>,0.1511627906976744,0.5022203213144253,400.19175584799996,3,0,4.7229000000000045,32.78,True
371,CHEMBL7802, CCN(CC)CCNC1=C2C3=C(C=C1)N=CN3C1=CC(O)=CC=C1C2=O,<rdkit.Chem.rdchem.Mol object at 0x12c91cdd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c510>,0.4888888888888889,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7c5f0>,0.0967741935483871,0.5661629552740314,350.17427594399993,6,2,2.8980000000000006,69.87,True
372,CHEMBL123853, CCN(CC)CCCNC1=CC=C2N=CN3C2=C1C(=O)C1=CC(O)=CC=C31,<rdkit.Chem.rdchem.Mol object at 0x12c91ce40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c580>,0.4835164835164835,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7c6d0>,0.10638297872340426,0.5352924616897027,364.189926008,6,2,3.288100000000001,69.87,True
373,CHEMBL568822, CCCN(CCN1CCN(CC1)C1=C2C=CC=NC2=CC=C1)C1CCC2=C(C1)C=C(O)C=C2,<rdkit.Chem.rdchem.Mol object at 0x12c91ceb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c5f0>,0.42696629213483145,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7c7b0>,0.09803921568627451,0.5642130067234715,444.28891177199995,5,1,4.331900000000005,42.84,True
374,CHEMBL2152757, CCCN(CCN1CCN(CC1)C(=O)C1=CNC2=CC=C(O)C=C12)C1CCC2=C(C1)SC(N)=N2,<rdkit.Chem.rdchem.Mol object at 0x12c91cf20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c660>,0.5376344086021505,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7c890>,0.12962962962962962,0.5595768150812349,482.246395328,7,3,2.9395000000000007,101.72,True
375,CHEMBL2397476, CCCN(CCCCNC(=O)C1=C2C=CC=CN2N=C1)[C@H]1CCC(=CC1)C#C,<rdkit.Chem.rdchem.Mol object at 0x12c91cf90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c6d0>,0.44086021505376344,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7c970>,0.12745098039215685,0.5334185020385629,378.24196158,4,1,3.6684000000000028,49.64,True
379,CHEMBL2407985, CC1OC2=C(NC1=O)C=C(CN1CCN(CC1)C1=C(C)C=C(C=C1)C(=O)NC1CC1)C=C2C,<rdkit.Chem.rdchem.Mol object at 0x12c91d150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c890>,0.47368421052631576,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7ccf0>,0.10891089108910891,0.47328338664855574,448.24744088399996,5,2,3.2372400000000017,73.91,True
382,CHEMBL211543, CC1=CC(O)=CC(C)=C1C[C@H](N)C(=O)N[C@H]1CC2=C(CN(CC3=NC4=CC=CC=C4N3)C1=O)C=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x12c91d2a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94c9e0>,0.47368421052631576,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7cf90>,0.11428571428571428,0.5208406849616879,497.24268985200007,5,4,3.0250399999999997,124.33999999999997,True
384,CHEMBL260127, CC1=CC(O)=CC(C)=C1C[C@H](N)C(=O)N1CC2=C(C[C@H]1C(=O)NCC1CC3=C(C1)C=CC=C3)C=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x12c91d380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94cac0>,0.4777777777777778,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7d150>,0.11702127659574468,0.533980789076911,497.26784198,4,3,3.3635400000000013,95.66,True
385,CHEMBL484216, CC(COC1=C2C=CC(C)=NC2=CC=C1)N1CCC(CC2=CC3=C(OCC(=O)N3)C=C2)CC1,<rdkit.Chem.rdchem.Mol object at 0x12c91d3f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94cb30>,0.5,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7d230>,0.09259259259259259,0.5722276916225562,445.23654185199996,5,1,4.596120000000004,63.690000000000005,True
390,CHEMBL149611, CC(C)C[C@@H](CN1CCC(C)(C(C)C1)C1=CC(O)=CC=C1)NC(=O)CCC1=CC=C(O)C=C1,<rdkit.Chem.rdchem.Mol object at 0x12c91d620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12c94cd60>,0.46236559139784944,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x12df7d690>,0.10891089108910891,0.4819267929474497,452.30389313999996,4,3,4.861000000000005,72.8,True
